Unnamed: 0,id,locality,postal_code,region,province,type_of_property,subtype_of_property,price,number_of_bedrooms,surface,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
38200,10143466,Knokke-Heist,8300,Flanders,West Flanders,0,APARTMENT,220000.0,1.0,42.0,INSTALLED,INSTALLED,0.0,0,1.0,12.0,,,,1.0,,1
30300,10147018,Mechelen,2800,Flanders,Antwerp,1,HOUSE,849000.0,6.0,598.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,,,,2930.0,4.0,,1
55772,9869551,Oostakker,9041,Flanders,East Flanders,1,HOUSE,395000.0,3.0,189.0,NO_INFO,-1,,0,1.0,,1.0,,368.0,,0.0,1
33025,10118940,Wilrijk,2610,Flanders,Antwerp,1,HOUSE,649000.0,5.0,250.0,INSTALLED,INSTALLED,0.0,0,,,1.0,50.0,0.0,2.0,,1
53421,10062388,Vilvoorde,1800,Flanders,Flemish Brabant,1,HOUSE,269000.0,3.0,125.0,INSTALLED,INSTALLED,0.0,0,1.0,15.0,,,56.0,2.0,,1
39526,10098781,Blankenberge,8370,Flanders,West Flanders,1,HOUSE,299000.0,4.0,175.0,INSTALLED,INSTALLED,1.0,0,1.0,10.0,,,113.0,4.0,0.0,1
12186,9846888,MONT-SAINT-AUBERT,7542,Wallonie,Hainaut,0,APARTMENT,210000.0,4.0,128.0,NO_INFO,-1,0.0,0,1.0,13.0,,,,,,1
7985,10108964,Uccle,1180,Brussels,Brussels,0,GROUND_FLOOR,920000.0,3.0,170.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,230.0,1.0,200.0,,4.0,0.0,1
26794,10070364,Wijnegem,2110,Flanders,Antwerp,0,APARTMENT,175000.0,1.0,75.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,1.0,30.0,,3.0,,1
37743,10098489,Bredene,8450,Flanders,West Flanders,1,VILLA,455000.0,3.0,184.0,NO_INFO,-1,0.0,0,,,1.0,,600.0,,0.0,1
52351,10081192,Beersel,1653,Flanders,Flemish Brabant,1,HOUSE,409000.0,4.0,150.0,HYPER_EQUIPPED,1,,0,1.0,8.0,1.0,55.0,145.0,3.0,0.0,1
10111,9889208,Woluwe-Saint-Lambert,1200,Brussels,Brussels,0,GROUND_FLOOR,379000.0,2.0,110.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,,1.0,40.0,,2.0,0.0,1
57341,9954755,Ronse,9600,Flanders,East Flanders,0,APARTMENT,460000.0,3.0,167.0,HYPER_EQUIPPED,1,0.0,0,1.0,26.0,,,,,,1
51647,10078237,Roosdaal,1760,Flanders,Flemish Brabant,1,VILLA,290000.0,4.0,261.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,442.0,3.0,0.0,1
38671,10120978,Oostkamp,8020,Flanders,West Flanders,1,CHALET,264500.0,1.0,64.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,,2500.0,,0.0,1
42501,10137624,Waregem,8790,Flanders,West Flanders,0,APARTMENT,285000.0,2.0,133.0,INSTALLED,INSTALLED,0.0,0,1.0,60.0,,,,,,1
53840,10135267,Geraardsbergen,9500,Flanders,East Flanders,1,HOUSE,339000.0,3.0,160.0,INSTALLED,INSTALLED,0.0,0,,,,,275.0,3.0,,1
20887,9925535,Seraing,4100,Wallonie,Liège,0,PENTHOUSE,338500.0,3.0,127.0,NO_INFO,-1,0.0,0,1.0,47.0,,,,4.0,,1
39898,9763435,Zwevezele,8750,Flanders,West Flanders,0,APARTMENT,275000.0,2.0,93.0,INSTALLED,INSTALLED,0.0,0,1.0,24.0,,,,2.0,0.0,1
54592,10015247,Aalst,9300,Flanders,East Flanders,1,HOUSE,299000.0,4.0,207.0,SEMI_EQUIPPED,SEMI_EQUIPPED,,0,1.0,,,,790.0,2.0,,1
37663,10093039,Torhout,8820,Flanders,West Flanders,1,HOUSE,375000.0,4.0,195.0,NO_INFO,-1,,0,,,1.0,,1065.0,,0.0,1
45675,10058102,Bilzen,3740,Flanders,Limburg,0,APARTMENT,171500.0,2.0,74.0,NO_INFO,-1,,0,,,,,,,0.0,1
40822,10132382,Knokke-Heist Knokke,8300,Flanders,West Flanders,0,APARTMENT,995000.0,2.0,102.0,INSTALLED,INSTALLED,,0,,,,,,2.0,0.0,0
5716,9746187,Anderlecht,1070,Brussels,Brussels,0,APARTMENT,239000.0,2.0,110.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,,1
107,10049188,Havelange,5370,Wallonie,Namur,1,HOUSE,315000.0,3.0,145.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,,1.0,508.0,588.0,4.0,0.0,1
16009,10135585,Souvret,6182,Wallonie,Hainaut,1,HOUSE,179000.0,2.0,110.0,INSTALLED,INSTALLED,0.0,0,,,,,0.0,2.0,0.0,1
55117,10133401,Sint-Amandsberg,9040,Flanders,East Flanders,1,HOUSE,549000.0,4.0,155.0,HYPER_EQUIPPED,1,0.0,0,1.0,34.0,1.0,170.0,310.0,,0.0,1
15576,10149139,Gilly,6060,Wallonie,Hainaut,1,HOUSE,95000.0,3.0,152.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,15.0,,,120.0,2.0,0.0,0
29768,10011240,Grobbendonk,2280,Flanders,Antwerp,1,HOUSE,397000.0,3.0,120.0,NO_INFO,-1,0.0,0,,,1.0,,880.0,4.0,0.0,0
39011,9707126,Sint-Michiels,8200,Flanders,West Flanders,1,VILLA,875000.0,6.0,450.0,NO_INFO,-1,0.0,1,1.0,,,,702.0,4.0,0.0,1
16489,9730129,Mons Havré,7021,Wallonie,Hainaut,0,APARTMENT,197000.0,2.0,82.0,INSTALLED,INSTALLED,0.0,0,,,,,,,,1
18231,10010002,Charleroi Marcinelle,6001,Wallonie,Hainaut,1,VILLA,299400.0,4.0,170.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,,,605.0,4.0,0.0,1
27074,10091533,Merksem,2170,Flanders,Antwerp,0,APARTMENT,269000.0,3.0,104.0,NO_INFO,-1,0.0,0,1.0,12.0,,,,2.0,,1
59613,10087184,Gavere,9890,Flanders,East Flanders,0,APARTMENT,277500.0,1.0,92.0,NO_INFO,-1,0.0,0,,,,,,2.0,0.0,1
45892,10143738,Tongeren,3700,Flanders,Limburg,1,HOUSE,235000.0,4.0,279.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,47.0,,,207.0,3.0,,1
32298,10126568,Antwerp,2000,Flanders,Antwerp,0,APARTMENT,125000.0,1.0,21.0,HYPER_EQUIPPED,1,1.0,0,1.0,,,,,,0.0,1
56073,10099709,Appels,9200,Flanders,East Flanders,0,DUPLEX,333000.0,3.0,105.0,HYPER_EQUIPPED,1,,0,1.0,28.0,,,,,,1
30549,10049468,Booischot,2221,Flanders,Antwerp,1,HOUSE,325000.0,3.0,268.0,NO_INFO,-1,0.0,0,,,,,429.0,3.0,,0
36432,10122917,Gullegem,8560,Flanders,West Flanders,1,HOUSE,235000.0,3.0,125.0,NO_INFO,-1,0.0,0,,,1.0,75.0,150.0,,0.0,1
36316,10119047,Roeselare,8800,Flanders,West Flanders,1,VILLA,800000.0,3.0,370.0,NO_INFO,-1,0.0,0,1.0,,,,2700.0,4.0,0.0,1
31470,10126029,Berchem,2600,Flanders,Antwerp,0,APARTMENT,415000.0,3.0,120.0,NO_INFO,-1,,0,1.0,,,,,,,1
61365,10144457,SINT-NIKLAAS,9100,Flanders,East Flanders,0,APARTMENT,371150.0,2.0,117.0,INSTALLED,INSTALLED,0.0,0,1.0,30.0,,,,4.0,,1
32896,10116665,Meerhout,2450,Flanders,Antwerp,1,HOUSE,327000.0,3.0,155.0,INSTALLED,INSTALLED,0.0,0,1.0,15.0,1.0,,387.0,3.0,,1
23480,10141136,Soumagne,4630,Wallonie,Liège,1,HOUSE,599000.0,4.0,252.0,NO_INFO,-1,0.0,0,1.0,43.0,1.0,766.0,907.0,4.0,,1
56160,10004232,Astene,9800,Flanders,East Flanders,1,VILLA,950000.0,3.0,188.0,HYPER_EQUIPPED,1,0.0,1,1.0,100.0,,,1547.0,4.0,,1
40325,10110646,Gistel,8470,Flanders,West Flanders,0,APARTMENT,259000.0,2.0,105.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,,,,2.0,,1
56523,9765114,Temse,9140,Flanders,East Flanders,0,APARTMENT,267000.0,2.0,89.0,NO_INFO,-1,0.0,0,1.0,28.0,,,,,,1
22076,10115803,BONCELLES,4100,Wallonie,Liège,0,APARTMENT,127500.0,1.0,50.0,NO_INFO,-1,0.0,0,,,,,,2.0,0.0,1
14003,9959616,Couillet,6010,Wallonie,Hainaut,1,HOUSE,199000.0,3.0,260.0,INSTALLED,INSTALLED,0.0,0,1.0,8.0,1.0,344.0,490.0,3.0,,1
14445,9864816,Luttre,6238,Wallonie,Hainaut,1,HOUSE,275000.0,3.0,240.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,120.0,450.0,2.0,0.0,1
54298,10128176,DE KLINGE,9170,Flanders,East Flanders,1,HOUSE,369000.0,3.0,183.0,INSTALLED,INSTALLED,0.0,0,1.0,13.0,1.0,150.0,250.0,2.0,,1
18118,10088549,Bury,7602,Wallonie,Hainaut,1,HOUSE,150000.0,3.0,90.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,397.0,2.0,,1
31128,9971074,Hemiksem,2620,Flanders,Antwerp,1,HOUSE,275000.0,3.0,175.0,USA_INSTALLED,USA_INSTALLED,,0,1.0,,,,227.0,2.0,,1
52315,9984216,Scherpenheuvel,3270,Flanders,Flemish Brabant,0,APARTMENT,262000.0,2.0,88.0,INSTALLED,INSTALLED,0.0,0,1.0,24.0,,,,4.0,,1
31827,9869191,Antwerpen,2180,Flanders,Antwerp,1,TOWN_HOUSE,359000.0,3.0,195.0,INSTALLED,INSTALLED,1.0,0,,,1.0,100.0,195.0,,0.0,1
7873,10025695,MOLENBEEK-SAINT-JEAN,1080,Brussels,Brussels,0,APARTMENT,290000.0,2.0,97.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,115.0,,,,2.0,,1
58562,10020487,Lebbeke,9280,Flanders,East Flanders,1,HOUSE,608197.0,3.0,190.0,HYPER_EQUIPPED,1,,0,,,,,800.0,,0.0,1
12663,9218361,Charleroi,6000,Wallonie,Hainaut,0,APARTMENT,50000.0,1.0,65.0,NO_INFO,-1,,0,1.0,2.0,,,,,,1
57415,9968749,Gent,9000,Flanders,East Flanders,0,APARTMENT,419000.0,2.0,122.0,NO_INFO,-1,0.0,0,1.0,12.0,1.0,,,,0.0,1
43963,10114648,Wervik,8940,Flanders,West Flanders,1,HOUSE,189000.0,3.0,150.0,INSTALLED,INSTALLED,0.0,0,1.0,18.0,1.0,30.0,0.0,2.0,,1
17395,9961436,Tournai,7500,Wallonie,Hainaut,0,APARTMENT,545000.0,4.0,271.0,HYPER_EQUIPPED,1,,0,1.0,,,,,,0.0,1
31471,9763241,Kapellen,2950,Flanders,Antwerp,0,APARTMENT,429000.0,3.0,124.0,NO_INFO,-1,,0,1.0,20.0,,,,3.0,0.0,1
14842,9921088,"Mons Casteau,Maisières,Masnuy-Saint-Jean, Casteau",7020,Wallonie,Hainaut,1,HOUSE,195000.0,3.0,163.0,HYPER_EQUIPPED,1,0.0,0,1.0,,1.0,777.0,1007.0,2.0,0.0,1
11484,9532022,Nimy,7020,Wallonie,Hainaut,0,APARTMENT,200000.0,3.0,110.0,HYPER_EQUIPPED,1,0.0,0,,,,,,,0.0,1
29244,10107845,Antwerpen,2170,Flanders,Antwerp,0,APARTMENT,175000.0,1.0,67.0,NO_INFO,-1,,0,1.0,9.0,,,,,0.0,1
25933,10116515,Nivelles,1400,Wallonie,Walloon Brabant,0,APARTMENT,75000.0,1.0,24.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,,1
48853,10000379,Scherpenheuvel-Zichem,3270,Flanders,Flemish Brabant,1,HOUSE,318172.0,3.0,160.0,NO_INFO,-1,,0,,,,,423.0,,0.0,1
4133,9851628,Schaerbeek,1030,Brussels,Brussels,0,APARTMENT,287500.0,2.0,90.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,,,,,,1
44089,9543517,Zwevegem,8550,Flanders,West Flanders,0,APARTMENT,203750.0,2.0,90.0,NO_INFO,-1,0.0,0,1.0,8.0,,,,2.0,0.0,1
6986,9987198,Schaerbeek,1030,Brussels,Brussels,0,APARTMENT,249000.0,2.0,93.0,INSTALLED,INSTALLED,0.0,0,1.0,8.0,,,,4.0,,1
33758,10137645,Antwerp,2018,Flanders,Antwerp,0,APARTMENT,199000.0,1.0,47.0,INSTALLED,INSTALLED,0.0,0,1.0,12.0,,,,2.0,,1
31136,9273079,Sint-Amands,2890,Flanders,Antwerp,1,HOUSE,205000.0,4.0,200.0,HYPER_EQUIPPED,1,,0,1.0,35.0,,,200.0,2.0,,1
2907,9998536,Léglise,6860,Wallonie,Luxembourg,1,HOUSE,455000.0,5.0,246.0,NO_INFO,-1,,1,1.0,60.0,1.0,1510.0,0.0,4.0,0.0,1
14603,10003611,Aiseau-Presles,6250,Wallonie,Hainaut,1,HOUSE,249999.0,4.0,185.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,1.0,480.0,480.0,3.0,0.0,1
14744,9808753,Gilly,6060,Wallonie,Hainaut,0,DUPLEX,217500.0,2.0,70.0,INSTALLED,INSTALLED,0.0,0,,,,,,,0.0,1
56307,9869996,Erpe-Mere,9420,Flanders,East Flanders,1,HOUSE,275000.0,2.0,145.0,NO_INFO,-1,,0,,,1.0,300.0,515.0,4.0,,1
61552,10121798,Gent,9000,Flanders,East Flanders,0,APARTMENT,350000.0,3.0,130.0,NO_INFO,-1,0.0,0,,,,,,2.0,0.0,1
51480,10131011,Geetbets,3454,Flanders,Flemish Brabant,1,HOUSE,320000.0,3.0,205.0,INSTALLED,INSTALLED,0.0,0,1.0,10.0,1.0,275.0,1000.0,4.0,0.0,1
37165,9784271,Bellegem,8510,Flanders,West Flanders,1,HOUSE,269900.0,2.0,113.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,456.0,4.0,0.0,1
41959,9976237,Anzegem,8570,Flanders,West Flanders,1,HOUSE,590000.0,5.0,536.0,NO_INFO,-1,,0,,,,,734.0,,0.0,1
22776,9939155,Rocherath,4761,Wallonie,Liège,1,FARMHOUSE,315000.0,4.0,246.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,1.0,869.0,1074.0,4.0,0.0,0
25686,10141682,CHASTRE-VILLEROUX-BLANMONT,1450,Wallonie,Walloon Brabant,1,HOUSE,750000.0,5.0,327.0,NO_INFO,-1,0.0,0,1.0,30.0,1.0,876.0,876.0,,,1
3931,10149240,Ourt,6800,Wallonie,Luxembourg,1,HOUSE,158500.0,1.0,146.0,INSTALLED,INSTALLED,,0,1.0,9.0,1.0,1000.0,1000.0,4.0,0.0,0
8315,10139433,Bruxelles,1000,Brussels,Brussels,0,APARTMENT,285000.0,1.0,65.0,HYPER_EQUIPPED,1,0.0,0,,,,,,2.0,,1
26719,10106483,Wijnegem,2110,Flanders,Antwerp,1,HOUSE,495000.0,3.0,163.0,INSTALLED,INSTALLED,,1,1.0,14.0,1.0,166.0,410.0,3.0,0.0,1
3600,9982223,Bastogne,6600,Wallonie,Luxembourg,0,APARTMENT,299000.0,2.0,105.0,NO_INFO,-1,0.0,0,1.0,,,,,2.0,0.0,1
50449,10090233,Vilvoorde,1800,Flanders,Flemish Brabant,0,APARTMENT,225000.0,1.0,62.0,HYPER_EQUIPPED,1,0.0,0,1.0,36.0,,,,2.0,,1
18345,10052561,Faimes,4317,Wallonie,Liège,1,EXCEPTIONAL_PROPERTY,648000.0,4.0,356.0,NO_INFO,-1,,0,1.0,30.0,1.0,1000.0,1000.0,4.0,0.0,1
5080,10148985,Uccle,1180,Brussels,Brussels,0,APARTMENT,635000.0,2.0,113.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,8.0,,,,,0.0,1
58483,10081011,Beveren-Waas,9120,Flanders,East Flanders,1,HOUSE,295000.0,3.0,170.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,,1.0,,405.0,2.0,,1
7295,9981077,Brussels City,1000,Brussels,Brussels,0,FLAT_STUDIO,165000.0,1.0,42.0,USA_HYPER_EQUIPPED,1,1.0,0,,,,,,2.0,,1
55870,10020622,Geraardsbergen Ophasselt,9500,Flanders,East Flanders,1,HOUSE,449100.0,3.0,240.0,USA_HYPER_EQUIPPED,1,,0,1.0,27.0,1.0,136.0,340.0,2.0,,1
34851,10101329,Kapellen,2950,Flanders,Antwerp,0,APARTMENT,369000.0,3.0,120.0,NO_INFO,-1,,0,1.0,12.0,,,,,,1
62248,10085904,Aalst,9300,Flanders,East Flanders,1,VILLA,619000.0,4.0,300.0,INSTALLED,INSTALLED,,0,1.0,,,,1283.0,4.0,,0
41137,10112247,Kortrijk,8500,Flanders,West Flanders,0,APARTMENT,223000.0,2.0,65.0,HYPER_EQUIPPED,1,0.0,0,1.0,7.0,,,,2.0,,1
3471,10097075,Virton,6760,Wallonie,Luxembourg,0,APARTMENT,269000.0,3.0,114.0,INSTALLED,INSTALLED,0.0,0,1.0,32.0,,,,3.0,0.0,1
18138,9025561,Goutroux,6030,Wallonie,Hainaut,1,EXCEPTIONAL_PROPERTY,259600.0,3.0,124.0,NO_INFO,-1,0.0,0,,,,,247.0,,0.0,1
49180,10126045,Dilbeek,1702,Flanders,Flemish Brabant,0,APARTMENT,210000.0,1.0,67.0,USA_HYPER_EQUIPPED,1,0.0,0,,,,,,2.0,,1
13551,9964441,Courcelles,6180,Wallonie,Hainaut,1,HOUSE,185000.0,3.0,225.0,NO_INFO,-1,0.0,0,1.0,,,,224.0,2.0,0.0,1
29823,9941405,Zandhoven,2240,Flanders,Antwerp,0,APARTMENT,695000.0,4.0,220.0,HYPER_EQUIPPED,1,0.0,0,1.0,,1.0,169.0,,,,1
22510,9970967,Bierset,4460,Wallonie,Liège,1,HOUSE,299000.0,4.0,180.0,NO_INFO,-1,,0,1.0,,,,880.0,3.0,,1
59359,10021899,Stekene,9190,Flanders,East Flanders,0,APARTMENT,265000.0,1.0,79.0,NO_INFO,-1,0.0,0,1.0,25.0,,,,2.0,0.0,1
46616,10063182,Tessenderlo,3980,Flanders,Limburg,1,HOUSE,299000.0,2.0,148.0,NO_INFO,-1,,0,,,,,1056.0,4.0,,1
5086,10084871,Bruxelles,1000,Brussels,Brussels,0,APARTMENT,249000.0,1.0,59.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,,,,,,2.0,0.0,1
47675,9873734,Leopoldsburg,3970,Flanders,Limburg,1,HOUSE,219000.0,3.0,180.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,,,390.0,3.0,0.0,1
31798,10129091,Ravels,2380,Flanders,Antwerp,0,PENTHOUSE,329000.0,3.0,180.0,NO_INFO,-1,0.0,0,1.0,19.0,,,,3.0,,1
40090,10126621,VICHTE,8570,Flanders,West Flanders,1,HOUSE,229000.0,5.0,350.0,NO_INFO,-1,0.0,0,,,,,843.0,3.0,,0
33804,10138289,Antwerp,2610,Flanders,Antwerp,0,APARTMENT,215000.0,2.0,75.0,NO_INFO,-1,0.0,0,,,,,,3.0,,1
2682,9694742,Chiny,6810,Wallonie,Luxembourg,0,APARTMENT,145500.0,1.0,65.0,INSTALLED,INSTALLED,0.0,0,,,,,,2.0,0.0,1
30394,10080883,Antwerp,2060,Flanders,Antwerp,0,APARTMENT,249000.0,1.0,75.0,HYPER_EQUIPPED,1,0.0,0,,,,,,3.0,0.0,1
34072,10054863,Edegem,2650,Flanders,Antwerp,1,VILLA,1290000.0,7.0,430.0,NO_INFO,-1,0.0,0,,,1.0,,1260.0,4.0,,1
36940,10117837,Oostende,8400,Flanders,West Flanders,1,HOUSE,289000.0,3.0,166.0,HYPER_EQUIPPED,1,0.0,0,1.0,,1.0,70.0,197.0,2.0,,1
53773,10129988,Oudenaarde,9700,Flanders,East Flanders,1,HOUSE,210000.0,2.0,127.0,NO_INFO,-1,0.0,0,1.0,,1.0,,170.0,2.0,0.0,1
13946,9987639,Chapelle-lez-Herlaimont,7160,Wallonie,Hainaut,1,HOUSE,195000.0,4.0,189.0,SEMI_EQUIPPED,SEMI_EQUIPPED,,0,1.0,18.0,1.0,100.0,257.0,2.0,0.0,1
60348,10085867,Aalst Erembodegem,9320,Flanders,East Flanders,1,HOUSE,299000.0,5.0,228.0,INSTALLED,INSTALLED,,0,1.0,42.0,1.0,740.0,900.0,2.0,,1
682,10052856,Dinant,5500,Wallonie,Namur,1,HOUSE,490000.0,7.0,316.0,INSTALLED,INSTALLED,0.0,0,1.0,,1.0,85.0,173.0,2.0,,0
7418,10112277,Forest,1190,Brussels,Brussels,0,APARTMENT,250000.0,1.0,55.0,HYPER_EQUIPPED,1,0.0,0,1.0,6.0,,,,,0.0,1
43785,9649769,Blankenberge,8370,Flanders,West Flanders,0,APARTMENT,280000.0,2.0,90.0,NO_INFO,-1,0.0,0,1.0,,,,,,0.0,1
15874,10063222,Luingne,7700,Wallonie,Hainaut,1,VILLA,375000.0,3.0,193.0,INSTALLED,INSTALLED,0.0,0,1.0,,1.0,328.0,445.0,4.0,0.0,1
46726,9838938,Pelt,3900,Flanders,Limburg,0,PENTHOUSE,299000.0,2.0,92.0,INSTALLED,INSTALLED,,0,1.0,,,,,,0.0,1
21608,10062100,Aywaille,4920,Wallonie,Liège,1,COUNTRY_COTTAGE,540000.0,4.0,257.0,INSTALLED,INSTALLED,1.0,0,1.0,21.0,,,860.0,3.0,0.0,1
39575,8312346,Wevelgem,8560,Flanders,West Flanders,0,SERVICE_FLAT,159000.0,1.0,55.0,INSTALLED,INSTALLED,0.0,0,1.0,4.0,,,,,0.0,1
29114,10118493,Antwerp,2018,Flanders,Antwerp,1,MANSION,625000.0,2.0,240.0,INSTALLED,INSTALLED,0.0,0,1.0,38.0,,,97.0,2.0,,1
52737,9997305,Teralfene,1790,Flanders,Flemish Brabant,1,HOUSE,316052.0,3.0,126.0,NO_INFO,-1,,0,,,,,312.0,,0.0,1
40662,9558738,Knokke,8300,Flanders,West Flanders,0,APARTMENT,359000.0,1.0,61.0,INSTALLED,INSTALLED,0.0,0,1.0,1.0,,,,2.0,0.0,1
55108,10141902,Sint-amandsberg,9040,Flanders,East Flanders,1,HOUSE,349000.0,4.0,160.0,NO_INFO,-1,0.0,0,,,,,111.0,2.0,0.0,1
33747,10127458,Merksem,2170,Flanders,Antwerp,0,APARTMENT,239000.0,2.0,90.0,INSTALLED,INSTALLED,0.0,0,1.0,7.0,1.0,,,2.0,,1
27904,9376419,Koningshooikt,2500,Flanders,Antwerp,0,PENTHOUSE,633600.0,2.0,159.0,HYPER_EQUIPPED,1,0.0,0,1.0,114.0,,,,,0.0,1
52716,10030451,Strombeek-Bever,1853,Flanders,Flemish Brabant,0,APARTMENT,180000.0,1.0,65.0,NO_INFO,-1,0.0,0,1.0,6.0,,,,,0.0,1
40575,9854113,Zwevegem,8550,Flanders,West Flanders,0,APARTMENT,406850.0,3.0,123.0,NO_INFO,-1,0.0,0,1.0,32.0,,,,2.0,0.0,1
55423,10037030,Sint-Laureins,9980,Flanders,East Flanders,0,APARTMENT,275000.0,1.0,87.0,HYPER_EQUIPPED,1,0.0,0,1.0,8.0,1.0,28.0,,,0.0,1
13494,9975456,Anderlues,6150,Wallonie,Hainaut,1,HOUSE,118000.0,2.0,144.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,30.0,,,131.0,2.0,,1
11074,9174721,Dottignies,7711,Wallonie,Hainaut,0,LOFT,329000.0,3.0,400.0,INSTALLED,INSTALLED,0.0,0,1.0,,,,,,0.0,1
11823,9351904,La Louviere,7100,Wallonie,Hainaut,1,MIXED_USE_BUILDING,495000.0,3.0,235.0,NO_INFO,-1,0.0,0,,,,,144.0,3.0,0.0,1
8398,9572871,WOLUWÉ-SAINT-PIERRE,1150,Brussels,Brussels,1,HOUSE,830000.0,5.0,260.0,NOT_INSTALLED,NOT_INSTALLED,0.0,1,,,1.0,,390.0,2.0,,1
15896,9851371,Jumet,6040,Wallonie,Hainaut,1,HOUSE,110000.0,3.0,149.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,,,,,149.0,2.0,0.0,0
52704,9877326,Vilvoorde,1800,Flanders,Flemish Brabant,0,LOFT,259000.0,1.0,84.0,USA_HYPER_EQUIPPED,1,,0,1.0,17.0,,,,2.0,,1
41906,10009449,Knokke-Heist,8300,Flanders,West Flanders,0,APARTMENT,1295000.0,2.0,72.0,HYPER_EQUIPPED,1,,0,,,,,,2.0,0.0,1
39224,9659049,Ostende,8400,Flanders,West Flanders,1,HOUSE,249000.0,3.0,226.0,USA_SEMI_EQUIPPED,USA_SEMI_EQUIPPED,0.0,0,1.0,20.0,,,93.0,1.0,0.0,1
41208,9734984,Menen,8930,Flanders,West Flanders,1,HOUSE,150000.0,2.0,143.0,NO_INFO,-1,,0,,,,,143.0,,0.0,1
61949,9043262,Zottegem,9620,Flanders,East Flanders,1,HOUSE,220000.0,1.0,59.0,INSTALLED,INSTALLED,0.0,0,1.0,4.0,,,68.0,,0.0,1
3387,9832430,Arlon,6700,Wallonie,Luxembourg,1,HOUSE,280000.0,3.0,206.0,INSTALLED,INSTALLED,0.0,0,1.0,,1.0,,385.0,2.0,,0
53071,10074157,Peutie,1800,Flanders,Flemish Brabant,0,APARTMENT,185000.0,2.0,77.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,6.0,,,,,0.0,1
21313,9943915,Liege,4020,Wallonie,Liège,1,HOUSE,249000.0,4.0,235.0,NOT_INSTALLED,NOT_INSTALLED,0.0,0,1.0,40.0,,,155.0,2.0,0.0,1
35912,10106799,Oostkamp,8020,Flanders,West Flanders,1,HOUSE,319000.0,3.0,153.0,INSTALLED,INSTALLED,0.0,0,,,1.0,,155.0,,0.0,1
38594,9677978,Koksijde,8670,Flanders,West Flanders,0,APARTMENT,250000.0,1.0,61.0,HYPER_EQUIPPED,1,0.0,0,,,,,,,0.0,1
7760,10130334,Forest,1190,Brussels,Brussels,0,APARTMENT,295000.0,2.0,86.0,NO_INFO,-1,0.0,0,,,,,,,0.0,0
24435,9996811,Wavre,1300,Wallonie,Walloon Brabant,1,HOUSE,598000.0,4.0,249.0,USA_HYPER_EQUIPPED,1,0.0,0,1.0,,,,222.0,3.0,0.0,1
46863,9707660,Borgloon,3840,Flanders,Limburg,0,APARTMENT,326400.0,3.0,213.0,INSTALLED,INSTALLED,0.0,0,1.0,22.0,1.0,240.0,,,,1
1433,10082205,MAZÉE,5670,Wallonie,Namur,1,HOUSE,380000.0,6.0,500.0,NO_INFO,-1,0.0,0,,,,,3245.0,4.0,,0
6494,9974214,Forest,1190,Brussels,Brussels,0,APARTMENT,160000.0,1.0,60.0,SEMI_EQUIPPED,SEMI_EQUIPPED,0.0,0,1.0,8.0,,,,2.0,,1
61750,9954901,Oostakker,9041,Flanders,East Flanders,1,HOUSE,344000.0,3.0,170.0,INSTALLED,INSTALLED,0.0,0,1.0,,1.0,14.0,147.0,2.0,0.0,1
42398,9947895,Blankenberge,8370,Flanders,West Flanders,0,APARTMENT,329500.0,2.0,84.0,INSTALLED,INSTALLED,0.0,0,1.0,6.0,,,,2.0,,1
46816,10057884,Hasselt,3500,Flanders,Limburg,1,HOUSE,270000.0,3.0,164.0,NO_INFO,-1,0.0,0,,,,,800.0,3.0,0.0,1
